price,model,energy,gear_box,kilometers,year,zip_code,cylinder,horsepower,picture,origin,firstCirculationDate,technicalControl,firstHand,owners,externalColor,internalColor,doors,seats,length,trunkVolumeRange,ratedHorsePower,pollutionNorm,critAir,co2,page
63 130 €,LAND ROVER RANGE ROVER IV phase 2,Diesel,Automatique,96 600 km,2017,13 ‌,3,258,https://image-annonce.lacentrale.fr/480x369/W102663087_STANDARD_0.jpg?version=1683887377,France,26/06/2017,Requis,Non,2,gris foncé metal,cuir noir,5,5,5 m,Moyen Coffre,16 CV,EURO6,2,E,332
39 420 €,PEUGEOT 308 III,Diesel,Automatique,17 516 km,2023,40 ‌,1.5,130,https://image-annonce.lacentrale.fr/480x369/E112290160_STANDARD_0.jpg?version=1683895980,France,22/05/2023,Non requis,Non,2,vert,,5,5,4,37 m,Grand coffre,7 CV,EURO6,2,C,332
25 800 €,VOLKSWAGEN GOLF VII phase 2,Diesel,Automatique,62 100 km,2020,56 ‌,2,150,https://image-annonce.lacentrale.fr/480x369/E112290215_STANDARD_0.jpg?version=1683889361,France,03/10/2020,Non requis,Oui,,noir,,5,5,4,26 m,Grand coffre,7 CV,EURO6,2,B,332
15 350 €,PEUGEOT 2008,Essence,Automatique,108 042 km,2017,13 ‌,1.2,110,https://image-annonce.lacentrale.fr/480x369/E112285165_STANDARD_0.jpg?version=1683887176,France,03/08/2017,Requis,Non,2,Blanc,Blanc,5,5,4,16 m,Petit coffre,6 CV,EURO6,1,B,332
7 560 €,ALFA ROMEO MITO,Essence,Manuelle,156 600 km,2012,77 ‌,1.4,135,https://image-annonce.lacentrale.fr/480x369/B102362234_STANDARD_0.jpg?version=1683900175,France,29/08/2012,Requis,Non,5,beige opaque (verni sans reflet),cuir rouge,3,4,4,06 m,Grand coffre,7 CV,EURO5,1,C,333
33 600 €,JAGUAR F-PACE,Diesel,Manuelle,158 834 km,2019,57 ‌,2,180,https://image-annonce.lacentrale.fr/480x369/W102663428_STANDARD_0.jpg?version=1683900216,France,13/10/2019,Non requis,Non,,blanc opaque (verni sans reflet),cuir noir,5,5,4,73 m,Moyen Coffre,10 CV,EURO6,2,C,333
62 520 €,JEEP GRAND CHEROKEE IV phase 3,Essence,Automatique,62 540 km,2018,67 ‌,6.4,468,https://image-annonce.lacentrale.fr/480x369/W102663540_STANDARD_0.jpg?version=1683903578,Importé,05/06/2018,Requis,Non,,noir metal,cuir/alcantara noir,5,5,4,85 m,Moyen Coffre,38 CV,EURO6,1,G,333
30 370 €,MINI III 5P,Essence,Automatique,55 998 km,2020,59 ‌,2,192,https://image-annonce.lacentrale.fr/480x369/W102663409_STANDARD_0.jpg?version=1683900170,Importé,02/08/2020,Non requis,Oui,,orange metal,cuir noir,5,5,4 m,Grand coffre,10 CV,EURO6,1,B,333
149 910 €,PORSCHE CAYENNE III COUPE,Hybrides,Automatique,11 148 km,2023,67 ‌,3,462,https://image-annonce.lacentrale.fr/480x369/W102663411_STANDARD_0.jpg?version=1683900170,Importé,31/12/2023,Non requis,Oui,,gris verni,cuir noir,5,5,4,93 m,Moyen Coffre,22 CV,EURO6,1,A,333
75 360 €,ALPINE A110 II,Essence,Automatique,15 873 km,2019,67 ‌,1.8,252,https://image-annonce.lacentrale.fr/480x369/W102663524_STANDARD_0.jpg?version=1683902792,France,23/12/2019,Non requis,Oui,,bleu metal,cuir/alcantara noir,2,2,4,18 m,Petit coffre,15 CV,EURO6,1,C,333
16 590 €,DACIA SANDERO II STEPWAY phase 2,Essence,Manuelle,38 600 km,2020,32 ‌,0.9,90,https://image-annonce.lacentrale.fr/480x369/E112290650_STANDARD_0.jpg?version=1683901940,France,25/06/2020,Non requis,Non,2,bleu,,5,5,4,08 m,Grand coffre,5 CV,EURO6,1,C,333
18 420 €,CADILLAC STS,Essence,Automatique,76 300 km,2006,67 ‌,4.6,325,https://image-annonce.lacentrale.fr/480x369/B102362277_STANDARD_0.jpg?version=1683901165,Importé,28/08/2006,Requis,Non,2,gris metal,cuir beige,4,5,4,99 m,Moyen Coffre,25 CV,EURO4,2,G,333
24 970 €,RENAULT TALISMAN ESTATE,Diesel,Automatique,142 562 km,2020,37 ‌,2,200,https://image-annonce.lacentrale.fr/480x369/W102663385_STANDARD_0.jpg?version=1683902020,France,29/12/2020,Non requis,Non,2,noir nacre,cuir marron,5,5,4,87 m,Grand coffre,11 CV,EURO6,2,C,333
3 470 €,PEUGEOT 206 phase 2,Essence,Manuelle,60 526 km,2004,74 ‌,1.6,110,https://image-annonce.lacentrale.fr/480x369/B102362232_STANDARD_0.jpg?version=1683900170,France,03/02/2004,Requis,Oui,,noir metal,cuir noir,3,5,3,84 m,Moyen Coffre,7 CV,EURO3,3,E,333
14 360 €,FIAT 500 II phase 2,Essence,Manuelle,32 438 km,2021,77 ‌,1.2,69,https://image-annonce.lacentrale.fr/480x369/E112289896_STANDARD_0.jpg?version=1683898708,France,06/11/2021,Non requis,Oui,,NOIR,NOIR,3,4,3,57 m,Moyen Coffre,4 CV,EURO6,1,A,333
16 640 €,SUZUKI SWIFT IV,Hybrides,Manuelle,56 664 km,2019,84 ‌,1,111,https://image-annonce.lacentrale.fr/480x369/E112290877_STANDARD_0.jpg?version=1683902639,France,27/09/2019,Non requis,Oui,,gris,,5,5,3,84 m,Moyen Coffre,5 CV,EURO6,1,A,333
22 480 €,PEUGEOT 308 II SW phase 2,Diesel,Manuelle,10 848 km,2023,26 ‌,1.5,130,https://image-annonce.lacentrale.fr/480x369/E112290724_STANDARD_0.jpg?version=1683902246,France,17/03/2023,Non requis,Non,,blanc,,5,5,4,58 m,Grand coffre,7 CV,EURO6,2,C,333
10 390 €,PEUGEOT 508 SW phase 2,Diesel,Automatique,185 325 km,2015,38 ‌,2,180,https://image-annonce.lacentrale.fr/480x369/B102362273_STANDARD_0.jpg?version=1683901176,France,19/03/2015,Requis,Non,6,gris clair metal,cuir/tissu noir,5,5,4,83 m,Grand coffre,9 CV,EURO6,2,B,333
30 190 €,VOLKSWAGEN TIGUAN phase 2,Diesel,Automatique,93 565 km,2018,51 ‌,2,150,https://image-annonce.lacentrale.fr/480x369/W102663359_STANDARD_0.jpg?version=1683900171,Importé,22/12/2018,Requis,Oui,,gris foncé metal,alcantara noir,5,5,4,43 m,Moyen Coffre,8 CV,EURO6,2,D,333
27 240 €,HYUNDAI KONA phase 2,Essence,Manuelle,10 488 km,2022,42 ‌,1,120,https://image-annonce.lacentrale.fr/480x369/E112290683_STANDARD_0.jpg?version=1683901739,France,25/12/2022,Non requis,Non,2,bleu,noir,5,5,4,21 m,Petit coffre,6 CV,EURO6,1,C,333
44 720 €,MERCEDES CLK II CABRIOLET AMG,Essence,Automatique,129 800 km,2009,75 ‌,6.2,481,https://image-annonce.lacentrale.fr/480x369/W102662964_STANDARD_0.jpg?version=1683883546,Importé,08/10/2009,Requis,Non,,gris anthracite metal,cuir beige,2,4,4,65 m,Moyen Coffre,40 CV,EURO4,2,G,334
34 700 €,FORD RANGER III phase 2,Diesel,Manuelle,43 154 km,2020,14 ‌,2.2,160,https://image-annonce.lacentrale.fr/480x369/W102662823_STANDARD_0.jpg?version=1683879787,France,05/04/2020,Non requis,Non,3,blanc metal,tissu noir,2,4,5,27 m,,7 CV,EURO6,2,E,334
38 110 €,BMW X3 F25 phase 2,Diesel,Automatique,116 112 km,2015,44 ‌,3,258,https://image-annonce.lacentrale.fr/480x369/W102662906_STANDARD_0.jpg?version=1683883546,Importé,31/10/2015,Requis,Non,,noir metal,cuir fauve,5,5,4,66 m,Moyen Coffre,16 CV,EURO5,2,D,334
34 130 €,BMW X2 F39,Essence,Automatique,83 460 km,2019,34 ‌,2,192,https://image-annonce.lacentrale.fr/480x369/B102356836_STANDARD_0.jpg?version=1683879934,France,28/12/2019,Non requis,Non,2,or metal,alcantara noir,5,5,4,36 m,Moyen Coffre,11 CV,EURO6,1,D,334
29 430 €,BMW SERIE 3 F31 TOURING phase 2,Diesel,Automatique,111 180 km,2017,33 ‌,2,320,https://image-annonce.lacentrale.fr/480x369/B102361941_STANDARD_0.jpg?version=1683884011,France,01/05/2017,Requis,Non,3,noir metal,cuir noir,5,5,4,63 m,Moyen Coffre,10 CV,EURO6,2,C,334
9 200 €,RENAULT CLIO IV,Essence,Manuelle,143 745 km,2017,95 ‌,1.2,75,https://image-annonce.lacentrale.fr/480x369/E112289987_STANDARD_0.jpg?version=1683881091,France,18/02/2017,Requis,Non,,BLANCHE,TISSUS NOIR,5,5,4,06 m,Grand coffre,4 CV,EURO6,1,C,334
36 860 €,AUDI Q2,Essence,Automatique,65 775 km,2019,80 ‌,2,190,https://image-annonce.lacentrale.fr/480x369/W102662866_STANDARD_0.jpg?version=1683879280,France,16/07/2019,Non requis,Non,2,gris metal,tissu gris,5,5,4,19 m,Petit coffre,11 CV,EURO6,1,C,334
30 480 €,HONDA HR-V II phase 2,Essence,Manuelle,42 727 km,2020,42 ‌,1.5,182,https://image-annonce.lacentrale.fr/480x369/W102662926_STANDARD_0.jpg?version=1683883546,Importé,23/06/2020,Non requis,Oui,,gris foncé metal,cuir/tissu rouge,5,5,4,29 m,Moyen Coffre,10 CV,EURO6,1,C,334
47 060 €,AUDI A6 IV AVANT phase 2,Diesel,Automatique,44 790 km,2019,67 ‌,3,320,https://image-annonce.lacentrale.fr/480x369/W102662869_STANDARD_0.jpg?version=1683883795,Importé,10/07/2019,Non requis,Non,,bleu metal,cuir/alcantara noir,5,5,4,94 m,Grand coffre,21 CV,EURO6,2,E,334
90 090 €,PORSCHE 911 TYPE 997 phase 2,Essence,Automatique,78 097 km,2012,67 ‌,3.8,385,https://image-annonce.lacentrale.fr/480x369/W102662935_STANDARD_0.jpg?version=1683883795,France,30/06/2012,Requis,Non,4,noir metal,cuir noir,2,4,4,44 m,,28 CV,EURO5,1,F,334
11 640 €,PEUGEOT PARTNER II TEPEE,Diesel,Manuelle,119 388 km,2013,34 ‌,1.6,92,https://image-annonce.lacentrale.fr/480x369/W102662889_STANDARD_0.jpg?version=1683883794,France,12/11/2013,Requis,Non,2,blanc opaque (verni sans reflet),tissu noir,5,5,4,38 m,Grand coffre,5 CV,EURO5,2,C,334
54 420 €,BMW X6 E71 phase 2,Diesel,Automatique,111 600 km,2016,38 ‌,3,306,https://image-annonce.lacentrale.fr/480x369/W102662865_STANDARD_0.jpg?version=1683879400,France,26/01/2017,Requis,Non,2,bleu marine metal,cuir beige,5,5,4,88 m,Moyen Coffre,20 CV,EURO6,2,E,334
22 120 €,AUDI A4 IV AVANT phase 2,Diesel,Automatique,152 397 km,2016,80 ‌,2,190,https://image-annonce.lacentrale.fr/480x369/W102662990_STANDARD_0.jpg?version=1683883794,Importé,11/10/2016,Requis,Oui,,noir metal,cuir noir,5,5,4,70 m,Moyen Coffre,9 CV,EURO5,2,C,334
55 220 €,TOYOTA LAND CRUISER SERIE 150 phase 3,Diesel,Manuelle,88 500 km,2018,51 ‌,2.8,177,https://image-annonce.lacentrale.fr/480x369/W102662880_STANDARD_0.jpg?version=1683884009,France,25/07/2018,Requis,Oui,,blanc nacre,cuir marron,5,2,4,78 m,Moyen Coffre,11 CV,EURO6,2,E,334
32 110 €,AUDI A3 III SPORTBACK phase 2,Essence,Automatique,33 796 km,2021,38 ‌,1.5,150,https://image-annonce.lacentrale.fr/480x369/W102662944_STANDARD_0.jpg?version=1683883795,France,21/05/2021,Non requis,Oui,,gris metal,tissu noir,5,5,4,31 m,Grand coffre,7 CV,EURO6,1,B,334
55 570 €,MERCEDES CLASSE C V,,Automatique,35 425 km,2022,38 ‌,2,300,https://image-annonce.lacentrale.fr/480x369/W102662829_STANDARD_0.jpg?version=1683878748,France,27/10/2022,Non requis,Non,3,blanc verni,cuir/alcantara noir,4,5,4,76 m,Moyen Coffre,11 CV,EURO6,1,C,334
18 860 €,FORD ECOSPORT phase 2,Essence,Manuelle,30 680 km,2020,07 ‌,1,125,https://image-annonce.lacentrale.fr/480x369/E112290561_STANDARD_0.jpg?version=1683900531,France,09/03/2020,Non requis,Oui,,blanc,,5,5,4,10 m,Petit coffre,6 CV,EURO6,1,B,335
25 740 €,RENAULT MEGANE IV,Essence,Automatique,61 292 km,2019,67 ‌,1.6,205,https://image-annonce.lacentrale.fr/480x369/W102663441_STANDARD_0.jpg?version=1683901164,Importé,14/07/2019,Non requis,Non,,noir metal,cuir/tissu noir,5,5,4,36 m,Grand coffre,11 CV,EURO6,1,C,335
277 180 €,FERRARI 488 GTB,Essence,Automatique,18 762 km,2017,98 ‌,3.9,670,https://image-annonce.lacentrale.fr/480x369/W102663384_STANDARD_0.jpg?version=1683901165,France,03/02/2017,Requis,Non,3,rouge verni,cuir noir,2,2,4,57 m,Moyen Coffre,61 CV,EURO6,1,G,335
11 250 €,PEUGEOT 206 RC phase 2,Essence,Manuelle,200 255 km,2005,83 ‌,2,177,https://image-annonce.lacentrale.fr/480x369/B102362184_STANDARD_0.jpg?version=1683898296,France,22/08/2005,Requis,Non,4,bleu nacre,alcantara noir,3,4,3,84 m,Moyen Coffre,11 CV,EURO3,3,F,335
19 370 €,VOLVO V60,Essence,Automatique,223 160 km,2013,70 ‌,3,304,https://image-annonce.lacentrale.fr/480x369/B102362217_STANDARD_0.jpg?version=1683898820,Importé,20/12/2013,Requis,Non,2,noir metal,cuir noir,5,5,4,63 m,Moyen Coffre,21 CV,EURO5,1,F,335
54 430 €,LOTUS ELISE 3,Essence,Manuelle,54 208 km,2014,12 ‌,1.6,134,https://image-annonce.lacentrale.fr/480x369/W102663198_STANDARD_0.jpg?version=1683894583,France,05/01/2015,Requis,Non,,blanc metal,alcantara noir,2,2,3,79 m,Petit coffre,8 CV,EURO5,1,D,335
22 150 €,OPEL INSIGNIA II SPORTS TOURER,Diesel,Manuelle,60 420 km,2018,42 ‌,1.6,136,https://image-annonce.lacentrale.fr/480x369/E112290675_STANDARD_0.jpg?version=1683900874,France,19/10/2018,Requis,Non,2,gris foncé,noir,5,5,4,99 m,Grand coffre,7 CV,EURO6,2,B,335
18 320 €,BMW SERIE 1 F21 3 PORTES phase 2,Diesel,Manuelle,134 070 km,2018,77 ‌,1.5,114,https://image-annonce.lacentrale.fr/480x369/B102362186_STANDARD_0.jpg?version=1683898295,France,15/07/2018,Requis,Oui,,blanc metal,tissu noir,3,5,4,33 m,Moyen Coffre,5 CV,EURO6,2,A,335
15 710 €,RENAULT CLIO IV phase 2,Diesel,Manuelle,41 303 km,2019,94 ‌,1.5,90,https://image-annonce.lacentrale.fr/480x369/W102663388_STANDARD_0.jpg?version=1683900170,France,10/04/2019,Requis,Oui,,gris clair metal,tissu noir,5,5,4,06 m,,4 CV,EURO6,2,A,335
12 820 €,VOLKSWAGEN POLO V,Diesel,Automatique,78 603 km,2012,91 ‌,1.6,90,https://image-annonce.lacentrale.fr/480x369/W102662854_STANDARD_0.jpg?version=1683897598,France,27/04/2012,Requis,Non,2,gris foncé nacre,tissu noir,5,5,3,97 m,Grand coffre,5 CV,EURO5,2,B,335
26 670 €,RENAULT CAPTUR II,Essence,Automatique,3 508 km,2022,14 ‌,1.3,140,https://image-annonce.lacentrale.fr/480x369/E112290580_STANDARD_0.jpg?version=1683900866,France,05/05/2022,Non requis,Oui,,gris,,5,5,4,23 m,Moyen Coffre,7 CV,EURO6,1,C,335
10 940 €,MINI MINI CABRIOLET,Essence,Automatique,122 550 km,2008,91 ‌,1.6,170,https://image-annonce.lacentrale.fr/480x369/B102362177_STANDARD_1.jpg?version=1683898828,France,06/08/2008,Requis,Non,4,beige metal,cuir noir,2,4,3,66 m,,11 CV,EURO4,2,F,335
23 150 €,RENAULT CAPTUR II,Essence,Manuelle,50 172 km,2022,34 ‌,1.3,140,https://image-annonce.lacentrale.fr/480x369/W102663211_STANDARD_0.jpg?version=1683894583,France,19/12/2022,Non requis,Oui,,rouge metal,cuir/tissu noir,5,5,4,23 m,Moyen Coffre,7 CV,EURO6,1,C,335
14 670 €,NISSAN JUKE phase 2,Essence,Manuelle,61 020 km,2018,91 ‌,1.2,115,https://image-annonce.lacentrale.fr/480x369/W102662875_STANDARD_0.jpg?version=1683897631,France,19/07/2018,Requis,Oui,,noir nacre,cuir/alcantara noir,5,5,4,14 m,Petit coffre,6 CV,EURO6,1,C,335
17 380 €,PEUGEOT 308 II phase 2,Diesel,Manuelle,131 320 km,2017,62 ‌,1.6,120,https://image-annonce.lacentrale.fr/480x369/W102663361_STANDARD_0.jpg?version=1683898657,France,26/07/2017,Requis,Non,4,blanc verni,cuir/tissu noir,5,5,4,25 m,Grand coffre,6 CV,EURO6,2,A,335
20 590 €,VOLKSWAGEN GOLF VII phase 2,Essence,Manuelle,53 083 km,2020,30 ‌,1,115,https://image-annonce.lacentrale.fr/480x369/W102663228_STANDARD_0.jpg?version=1683898295,France,27/07/2020,Non requis,Non,,gris foncé metal,tissu gris,5,5,4,26 m,Grand coffre,6 CV,EURO6,1,B,335
28 730 €,MAZDA MX5 IV ST,Essence,Manuelle,32 430 km,2017,45 ‌,1.5,131,https://image-annonce.lacentrale.fr/480x369/W102663444_STANDARD_0.jpg?version=1683901165,Importé,04/06/2017,Requis,Non,3,rouge metal,cuir beige,2,2,3,92 m,Petit coffre,7 CV,EURO6,1,C,336
44 000 €,PEUGEOT 3008 (2E GENERATION),Essence,Automatique,12 km,2023,88 ‌,1.2,130,https://image-annonce.lacentrale.fr/480x369/E112290944_STANDARD_0.jpg?version=1683902246,Importé,04/01/2024,Non requis,Non,,gris,,5,,,,7 CV,,Euro 1 et avant,D,336
20 120 €,RENAULT TALISMAN ESTATE,Diesel,Automatique,107 784 km,2018,27 ‌,1.6,160,https://image-annonce.lacentrale.fr/480x369/W102663498_STANDARD_0.jpg?version=1683902715,France,04/08/2018,Requis,Non,2,violet metal,cuir blanc,5,5,4,87 m,Grand coffre,8 CV,EURO6,2,B,336
39 350 €,PEUGEOT 3008 (2E GENERATION),Essence,Automatique,11 km,2023,54 ‌,1.2,130,https://image-annonce.lacentrale.fr/480x369/E112291015_STANDARD_0.jpg?version=1683902245,Importé,16/01/2024,Non requis,Non,,gris,,5,,,,7 CV,,Euro 1 et avant,D,336
38 320 €,PEUGEOT 3008 (2E GENERATION),Diesel,Automatique,36 015 km,2022,54 ‌,1.5,130,https://image-annonce.lacentrale.fr/480x369/E112291023_STANDARD_0.jpg?version=1683902264,Importé,07/01/2023,Non requis,Non,,gris,,5,,,,7 CV,,Euro 1 et avant,C,336
6 800 €,VOLKSWAGEN NEW BEETLE,Essence,Manuelle,186 000 km,2007,76 ‌,1.6,102,https://image-annonce.lacentrale.fr/480x369/E112290903_STANDARD_0.jpg?version=1683902246,France,13/08/2007,Requis,Non,2,blanc,noir,2,4,4,13 m,Moyen Coffre,7 CV,EURO4,2,E,336
69 000 €,BMW X5 G05,Diesel,Automatique,71 385 km,2020,93 ‌,2,231,https://image-annonce.lacentrale.fr/480x369/E112290856_STANDARD_0.jpg?version=1683901660,France,04/09/2020,Non requis,Non,4,gris,cuir,5,5,4,92 m,Moyen Coffre,13 CV,EURO6,2,D,336
32 160 €,PEUGEOT RCZ R phase 2,Essence,Manuelle,99 240 km,2015,35 ‌,1.6,270,https://image-annonce.lacentrale.fr/480x369/B102362288_STANDARD_0.jpg?version=1683902021,Importé,18/04/2015,Requis,Non,2,rouge foncé metal,cuir/alcantara noir,2,4,4,29 m,Moyen Coffre,16 CV,EURO6,1,D,336
56 580 €,PORSCHE MACAN,Diesel,Automatique,162 500 km,2016,57 ‌,3,258,https://image-annonce.lacentrale.fr/480x369/W102663494_STANDARD_0.jpg?version=1683902021,France,11/04/2016,Requis,Non,,gris metal,cuir noir,5,5,4,68 m,Moyen Coffre,16 CV,EURO5,2,D,336
7 610 €,VOLKSWAGEN GOLF VI,Essence,Automatique,228 900 km,2010,78 ‌,1.4,122,https://image-annonce.lacentrale.fr/480x369/W102663354_STANDARD_0.jpg?version=1683898961,France,12/05/2010,Requis,Non,1,clair metal,tissu noir,5,5,4,20 m,,7 CV,EURO5,1,C,336
24 300 €,FORD PUMA II,Essence,Manuelle,32 079 km,2021,78 ‌,1,155,https://image-annonce.lacentrale.fr/480x369/E112290869_STANDARD_0.jpg?version=1683902464,France,24/09/2021,Non requis,Oui,,bleu,,5,5,4,19 m,Moyen Coffre,8 CV,EURO6,1,C,336
90 260 €,BMW X5 G05,Hybrides,Automatique,89 060 km,2021,59 ‌,3,394,https://image-annonce.lacentrale.fr/480x369/E112290880_STANDARD_0.jpg?version=1683902912,France,08/12/2021,Non requis,Oui,,noir,Cuir,5,5,4,92 m,Moyen Coffre,17 CV,EURO6,1,A,336
33 860 €,RENAULT CAPTUR II,Hybrides,Automatique,22 125 km,2023,40 ‌,1.6,145,https://image-annonce.lacentrale.fr/480x369/E112290711_STANDARD_0.jpg?version=1683901288,France,02/10/2023,Non requis,Oui,,bleu,,5,5,4,23 m,Petit coffre,5 CV,EURO6,1,B,336
14 250 €,CITROEN BERLINGO II phase 3,Diesel,Manuelle,39 911 km,2020,86 ‌,1.6,100,https://image-annonce.lacentrale.fr/480x369/E112290382_STANDARD_0.jpg?version=1683901940,France,10/05/2020,Non requis,Oui,,bleu,,3,5,4,38 m,,5 CV,EURO6,2,B,336
24 800 €,VOLKSWAGEN TOURAN III,Essence,Automatique,134 310 km,2016,77 ‌,1.4,150,https://image-annonce.lacentrale.fr/480x369/W102663429_STANDARD_0.jpg?version=1683902531,France,19/07/2016,Requis,Non,2,blanc verni,tissu gris,5,7,4,53 m,Petit coffre,8 CV,EURO6,1,C,336
10 780 €,RENAULT MEGANE III,Essence,Automatique,96 660 km,2011,18 ‌,2,140,https://image-annonce.lacentrale.fr/480x369/W102663248_STANDARD_0.jpg?version=1683900170,France,25/12/2011,Requis,Non,3,gris metal,cuir/tissu beige,5,5,4,30 m,Grand coffre,8 CV,EURO4,2,E,336
17 110 €,RENAULT MASTER III,Diesel,Manuelle,95 793 km,2019,95 ‌,2.3,110,https://image-annonce.lacentrale.fr/480x369/E112289962_STANDARD_0.jpg?version=1683896583,France,13/11/2019,Non requis,Non,,BLANC,,4,3,5,05 m,,8 CV,EURO6,2,F,337
16 540 €,AUDI A1,Essence,Manuelle,99 722 km,2014,49 ‌,1.2,86,https://image-annonce.lacentrale.fr/480x369/B102361972_STANDARD_0.jpg?version=1683883795,France,29/01/2015,Requis,Non,2,blanc nacre,cuir/tissu noir,3,4,3,95 m,Grand coffre,5 CV,EURO5,1,B,337
22 870 €,TOYOTA YARIS IV,Hybrides,Automatique,29 842 km,2022,77 ‌,1.5,116,https://image-annonce.lacentrale.fr/480x369/E112289886_STANDARD_0.jpg?version=1683880638,France,29/10/2022,Non requis,Oui,,BLANC,NOIR,5,5,3,94 m,Grand coffre,5 CV,EURO6,1,,337
20 470 €,PEUGEOT 5008 II,Diesel,Manuelle,157 920 km,2020,63 ‌,1.5,130,https://image-annonce.lacentrale.fr/480x369/E112290275_STANDARD_0.jpg?version=1683896707,France,27/02/2020,Non requis,Oui,,bleu,,5,7,4,64 m,Grand coffre,7 CV,EURO6,2,B,337
8 400 €,FORD FOCUS II SW,Essence,Manuelle,108 402 km,2010,95 ‌,1.6,116,https://image-annonce.lacentrale.fr/480x369/B102361847_STANDARD_0.jpg?version=1683883546,France,02/12/2010,Requis,Non,4,bleu clair verni,tissu gris,5,5,4,34 m,Grand coffre,7 CV,EURO4,2,D,337
42 780 €,AUDI SQ7 phase 2,Diesel,Automatique,173 343 km,2017,93 ‌,4,435,https://image-annonce.lacentrale.fr/480x369/E112290277_STANDARD_0.jpg?version=1683886692,France,13/03/2017,Requis,Non,3,noir,cuir,5,7,5,05 m,,32 CV,EURO6,2,E,337
25 760 €,PEUGEOT 208 (2E GENERATION),Essence,Manuelle,12 km,2024,85 ‌,1.2,100,https://image-annonce.lacentrale.fr/480x369/E112290378_STANDARD_0.jpg?version=1683899478,Importé,17/11/2024,Non requis,Non,,platine,,,,,,5 CV,,Euro 1 et avant,B,337
11 320 €,CITROEN AMI 2,Électrique,Automatique,4 214 km,2021,91 ‌,8,8,https://image-annonce.lacentrale.fr/480x369/E112290404_STANDARD_0.jpg?version=1683887124,France,30/03/2021,Non requis,Oui,,bleu,,2,2,2,41 m,,1 CV,EURO5,0,,337
43 090 €,BMW X5 F15,Diesel,Automatique,59 400 km,2017,17 ‌,2,231,https://image-annonce.lacentrale.fr/480x369/W102662996_STANDARD_0.jpg?version=1683883546,France,31/12/2017,Requis,Non,2,gris anthracite metal,cuir beige,5,5,4,89 m,Moyen Coffre,13 CV,EURO6,2,D,337
17 250 €,MERCEDES CLASSE C III phase 2,Diesel,Automatique,141 777 km,2012,95 ‌,2.1,220,https://image-annonce.lacentrale.fr/480x369/E112289974_STANDARD_0.jpg?version=1683880415,France,09/10/2012,Requis,Non,,GRIS,,4,5,4,59 m,Grand coffre,9 CV,EURO5,2,C,337
9 340 €,RENAULT MEGANE III,Essence,Manuelle,83 237 km,2012,93 ‌,1.4,131,https://image-annonce.lacentrale.fr/480x369/E112289993_STANDARD_0.jpg?version=1683877184,France,24/08/2012,Requis,Oui,,GRIS,,5,5,4,29 m,Grand coffre,7 CV,EURO5,1,D,337
23 980 €,VOLKSWAGEN GOLF VII phase 2,Essence,Automatique,72 177 km,2020,95 ‌,1.5,130,https://image-annonce.lacentrale.fr/480x369/E112289972_STANDARD_0.jpg?version=1683885207,France,19/05/2020,Non requis,Non,,NOIR,,5,5,4,26 m,Grand coffre,6 CV,EURO6,1,B,337
19 600 €,PEUGEOT 308 II,Essence,Automatique,71 772 km,2017,93 ‌,1.2,130,https://image-annonce.lacentrale.fr/480x369/E112289985_STANDARD_0.jpg?version=1683890683,France,27/09/2017,Requis,Non,,GRIS ARTENSE,,5,5,4,25 m,Grand coffre,7 CV,EURO6,1,B,337
18 220 €,CITROEN C3 III phase 2,Essence,Manuelle,17 041 km,2021,69 ‌,1.2,83,https://image-annonce.lacentrale.fr/480x369/E112290263_STANDARD_0.jpg?version=1683886691,France,03/04/2021,Non requis,Oui,,blanc,,5,5,4 m,Grand coffre,4 CV,EURO6,1,C,337
15 330 €,CITROEN C3 III,Essence,Manuelle,12 038 km,2018,95 ‌,1.2,110,https://image-annonce.lacentrale.fr/480x369/E112289973_STANDARD_0.jpg?version=1683879518,France,06/07/2018,Requis,Non,,GRIS C,,5,5,4 m,Grand coffre,5 CV,EURO6,1,B,337
19 230 €,PEUGEOT 2008 phase 2,Essence,Manuelle,49 610 km,2020,59 ‌,1.2,130,https://image-annonce.lacentrale.fr/480x369/W102662977_STANDARD_0.jpg?version=1683883546,France,14/07/2020,Non requis,Oui,,gris clair metal,cuir/tissu noir,5,5,4,16 m,Moyen Coffre,7 CV,EURO6,1,B,337
28 650 €,PEUGEOT EXPERT III FOURGON,Diesel,Manuelle,100 260 km,2020,79 ‌,2,122,https://image-annonce.lacentrale.fr/480x369/E112290311_STANDARD_0.jpg?version=1683896955,France,21/02/2020,Non requis,Oui,,blanc,,4,3,5,31 m,,7 CV,EURO6,2,D,338
16 640 €,RENAULT CAPTUR phase 2,Diesel,Manuelle,116 620 km,2019,49 ‌,1.5,90,https://image-annonce.lacentrale.fr/480x369/E112290226_STANDARD_0.jpg?version=1683886744,France,27/05/2019,Non requis,Non,2,bleu,,5,5,4,12 m,Moyen Coffre,4 CV,EURO6,2,A,338
